index,_id,comment,rating_star,pred_label
2647,62a9f92d880a053247b78cfc,Hàng không đẹp như hình,2,negative
2651,62a9f575880a053247b74fff,Sz 39 nma quá bé,2,negative
2652,62a9f87c880a053247b77f62,Hối hận vl ..........................................,2,negative
2659,62a9f5d8880a053247b75653,"Cho chọn màu cúi cùng giao cái gì cũng hok biết lun . Chán . Hết biết chia sao lun 
Túi thì ok nha",2,negative
2665,62a9f416880a053247b73617,Đôi giầy này bị lỗi. Ko biết có ai bị như mình ko? Thất vọng về sản phẩm quá. ,2,negative
2669,62aaa4ba4816d066cef641cb,"Trên thế giới to to, có 2 nhười nho nhỏ
Trong 2 người nhỏ nhỏ, có 1 tình yêu thật to
Tình yêu thật to sẽ làm nên 1 gia đình nho nhỏ
Và gia đình nho nhỏ, sẽ luôn có những tiếng cười to to ,😍
Happy Birthday chồng yêu! Chúc anh vui vẻ nhân ngày sinh nhật. Chúc anh luôn vững vàng trước mọi sóng gió của",2,negative
2676,62a9ea48880a053247b69c47,"Size ko đều. Màu xanh, màu ghi với màu hồng bé tí, chắc phải cho trẻ con mặc :(
Ko phải free size nha, mọi ng chú ý khi mua",2,negative
2680,62a9f87c880a053247b77ea9,"giao sai sản phẩm đã đặt , lần đầu cũng như lần cuối đặt ở shop",2,negative
2689,62a9f416880a053247b7364b,Dép hơi mùi vãi,2,negative
2692,62a9f1b3880a053247b70fd0,"Mình thấy chất lượng sản phẩm ko tốt lắm! Cái đầu nhựa bé ko khớp với phần thân nên ngoáy cái là tuột ra luôn, còn đèn thì hơi chập chờn!",2,negative
2694,62aa02bdbabeb86400b280f1,Mấy chị ơi. E coi tiktok thấy thơm đồ hén cũng phái mua về.chời ơi mua vè y như mùi của mấy nước xịt kín lao sàn đồ á.xịt buổi sáng thơm vài tiếng trưa trưa nó hết lìn hà..bởi vậy đừng có mua nha mấy chị e phí tiền lắm,2,negative
2695,62aa01c7babeb86400b27d4d,Vận chuyển tệ quá. Vừa giao hàng lâu mà còn làm gãy mất cả một cái nhẫn.,2,negative
2696,62a9f87c880a053247b77f98,"Tất cả món hàng đều rất ok
Hàng từ TQ sang mùa dịch này thì rất là ngại lấy 
Giao hàng tầm 1 tuần ở tp 2 tuần ở tỉnh 
Không nên mua vì form không chuẩn không những thế mà không bám tai đc ",2,negative
2707,62a9f87c880a053247b77f17,Giao đủ hàng. Nhưng nhẫn nhìn rất thôi và xấu. Đeo bị cọ vào tay rất đau. Với cả các mẫu đều lặp lại 2 cái😌,2,negative
2708,62a9f6da880a053247b765c4,"Ko như ý, hộp quạt phía sau bị gãy nhưng do ko để ý nên đành thôi. Hàng giảm giá nên chất lượng ko như mong đợi",2,negative
2709,62a9eaa2880a053247b6a323,"Cắt cụm camera bị lệch, tưởng cắt luôn trái táo nhưng ko cắt đã nhận được và đã bỏ sau khi dán được 30s quá sấu",2,negative
2711,62a9f51e880a053247b7496d,"Mua hàng sale 1k nên cũng hông đòi hỏi gì nhiều ạ, nhưng nó mỏng quá đi chứ. ",2,negative
2714,62a9f821880a053247b7778d,Giao nhầm màu :((,2,negative
2716,62a9ea48880a053247b69c51,Vải khá mỏng.,2,negative
2717,62aaa3914816d066cef63cb5,"Đặt hồng giao đen. 😑
Loa dính vết như dính keo.
Nhìn cũ.
Đợt trc mua ok.
Đợt này thất vọng. ",2,negative
2724,62a9ec4e880a053247b6c008,"Bỉm nội địa nhưng có chữ have fun ở mặt sau bỉm.mình mua bỉm rất nhiều lần, nhưng lần nào gặp bịch kiểu này là lại bị đỏ mông",2,negative
2728,62a9f416880a053247b7362e,"Đế giày ok nhất, nước rửa giày cũng bình thường, k thấy trắng giày. Áo lót màu da ok. Mặc k cấn da. Mua 2 cái 1 màu đen 1 màu da. Cái màu da có dây, màu đen k dây. K biết mặc kiểu gì nữa. Nhắn tin shop k trả lời. K hài lòng",2,negative
2729,62a9f92d880a053247b78d38,Cho 2 sao vì đặt thêm 3 miếng dán mà thấy shop giao. Làm mất hết 15k.,2,negative
2730,62a9ecf4880a053247b6c92b,Hàng này được ok,2,negative
2742,62a9eda1880a053247b6d35c,Nhận hàng mấy hôm nay mới giở ra xem thì thấy shop giao mỗi thanh nhựa mà không có móc treo. Không hài lòng,2,negative
2747,62aa01c7babeb86400b27d3d,gsgsgsgshshhshshshdhdhdhdhdhhddhhdhdh,2,negative
2749,62a9fcab880a053247b7bedd,"Chất liệu ảnh mìn thấy rất thích và ok, nhưng có điều, ảnh mình đã chỉnh sẵn polaroid( như trong ảnh )và kêu shop in tràn viền nhưng khi giao về thì ảnh bị cắt mất phần ở trên ( như trong video) nên nhìn nó cứ k tương xứng
Khá khó chịu ",2,negative
2752,62aa9eb54816d066cef627c0,"Chất thì tốt nhưng Đặt mẫu cà rốt giao mẫu dâu tây 
",2,negative
2753,62aa04a8babeb86400b28964,Giấy xấu. Không giống loại trên hình..)₫/&/“/“/“/@/@,2,negative
2757,62a9eda1880a053247b6d325,Shop ko đáp ứng nhu cầu của khách hàng mặt dù đã nhắn tin trước cho shop. Còn sản phẩm tạm được,2,negative
2763,62aa9eb54816d066cef626da,Bảng màu len ko chuẩn gì cả đặt cùng mã màu nâu 26 giao cho 2 màu khác nhau luôn. Móc thiếu len mà muốn mua tiếp đợt sau để hoàn thiện thì các bạn nên suy nghĩ lại 🙂,2,negative
2766,62a9ef65880a053247b6ec81,Hình in ko đẹp,2,negative
2773,62a9ea48880a053247b69c74,vớ khá mỏng mang vô hơi nóng và đặc biệt là vớ rấtttttttt nhỏ😕 4/10,2,negative
2790,62a9fcab880a053247b7bf0e,"Sách tạm được, giấy không quá mỏng, quá dầy mua 3 cuốn nhưng 1 cuốn bị lỗi như vầy từ trang đầu tới trang cuối, phía bên cửa hàng không kiểm hàng kỹ trước khi giao ",2,negative
2801,62a9efbd880a053247b6f1b9,Tệ,2,negative
2810,62aa04a8babeb86400b2899f,"hình ảnh chỉ mang tính chất nhận xu, ship khá nhanh, đồ chơi thôi chứ có dùng được đâu",2,negative
2821,62a9f87c880a053247b77f07,"Giao sai màu vải, vải nỉ khá mỏng có phần thất vọng, các sp còn lại khá ok và gói hàng khá chắc, mua ở đây vài lần nhưng cảm thấy thái độ phục vụ hơi kém. Vì do ở shop tập họp những đồ mình cần nên mới chọn shop khá là buồn nên cho 2 sao ",2,negative
2828,62a9fdd36f6175cc2bb0c6eb,"Tiền nào của nấy,chất lượng vải thô rẻ tiền.ko như mong đợi.",2,negative
2831,62a9f681880a053247b76081,Chi may thua nhieu,2,negative
2835,62aa9dd94816d066cef6202f,Shop giao sai màu,2,negative
2865,62a9f821880a053247b77747,Nhìn thô lắm. Ko đẹp,2,negative
2871,62aaa0984816d066cef63436,mình đã bảo là trải nghiệm nên sau khi trải nghiệm 1 ngày mình mới đánh giá cho bạn. sạc nhận rất kém. sạc vào rất lâu. chứ đổi hay ko ko quan trọng b ạ. từng đó tiền nó chưa bao giờ là vde với mình nhé. nên b đừng suy bụng ta ra bụng người. chúc b thành công hơn trong sản phẩm khác,2,negative
2872,62aa03b4babeb86400b285d0,So vs giá tiền. Tạm,2,negative
2873,62a9eca5880a053247b6c48f,Dùng được đúng một lúc rồi ko phát đc ra âm thanh. Đấu đi đấu lại vẫn thế...,2,negative
2879,62aa04a8babeb86400b28976,"Chất lượng giấy kém, giấy ố vàng, xấu",2,negative
2882,62a9f575880a053247b7502d,Hình loại loại. Hàng loại lởm,2,negative
2883,62a9fcab880a053247b7bef1,Đóng gói sản phẩm chắc chắn . Shop phục vụ rất kém . Mua đồ bên shop 3-4 lần rồi chỉ có duy nhất 1 lần là k có lỗi gì còn lại lần nào cũng có lỗi dù mk lần nào đặt cũng nt shop check kĩ rồi . 1 lần có thể là vô ý nhưng nhiều lần là do cách làm việc rồi . Giao thiếu hàng,2,negative
2885,62a9efbd880a053247b6f1b2,Đơn giao quá lâu đặt từ ngày 9/7 mà 24/7 mới nhận được. Sản phẩm nhận đúng với trên hình,2,negative
2890,62a9f821880a053247b77745,"Tệ. Đeo hai lần bị xỉn màu đen dù không động xíu nước nào, hơi thất vọng chút",2,negative
2892,62aa02bdbabeb86400b280a1,"Gel này thơm, mở hộp ra đã thấy rồi. Khá dễ dùng, lần đầu thì hơi khó nhưng làm nhiều sẽ quen.

Đặt 3 cây 2 loại khác nhau thì chỉ nhận được 2 cây ấn, cái này thì không sao lắm vì tháo ra lắp vào dễ.

Hàng gửi nhanh nhưng thiếu đồ phụ. Nhắn thì shop không trả lời. 

Hàng tốt dịch vụ kém.",2,negative
2901,62a9f416880a053247b735f1,Dép chưa đi đã rách. Giao hàng quá lâu.,2,negative
2905,62a9f8d5880a053247b786d8,"Shipper quá tệ vì bắt mk chờ lâu , khách trả tiền thì bảo k có tiền lẻ rồi đợi tí quay lại xong mất hút . Làm ăn như mèo mửa . Ncl k lq đến shop nhưng mk rất khó chịu cách làm việc của bạn ship ",2,negative
2906,62a9f4cb880a053247b7427b,Treo đầu dê bán thịt chó. Quảng cáo tất kẻ mà giao 2 đôi trắng tinh to đoành.,2,negative
2907,62aa02bdbabeb86400b280e7,Giao thiếu bóng. Ko đủ số lượng. Ăn bớt khoảng 1-3 quả,2,negative
2912,62aa02bdbabeb86400b280df,"<Hình ảnh mang tính chất lười chụp sp> Không hy vọng gì nhiều về sp săn sale này và lúc nhận được sp cũng đúng tâm trạng thật, chắc mang chơi thôi chứ dùng cái này quét sợ chảy nhựa quá, sặc mùi nhựa. Giao hàng nhanh.",2,negative
2913,62a9f01a880a053247b6f700,Giao hàng rất lâu giao từ huế vào bình dương phải đợi 7 ngày. Nước hoa thơm dịu nhẹ lúc đầu xịt không ưng lắm nhưng đến khi bay bớt mùi thì rất ưng,2,negative
2914,62a9f5d8880a053247b7562d,"Bình thường, chất vải không đẹp như kỳ vọng",2,negative
2915,62a9ea48880a053247b69c61,Đặt cái này gửi cái khác . chán,2,negative
2922,62a9f99b880a053247b7927f,"Hàng kém chất lượng chưa gì đã rỉ sét 
Câu cá còn bị mất luôn lò xo",2,negative
2925,62a9e9ea880a053247b69661,Sp k phải chính hảng,2,negative
2927,62a9ea48880a053247b69c5d,Chưa dùng đã đứt dây :))),2,negative
2929,62a9f6da880a053247b765cc,"Đóng gói cẩn thận, nhưng mới mua mà miếng cao su chỗ đầu quạt đã văng ra,giao hàng thì chậm cho 2 sao thôi",2,negative
2939,62a9f71d880a053247b769fe,May toàn bị tuột chỉ,2,negative
2946,62a9fe736f6175cc2bb0cc1a,Giao 01 quần sz số. Chất lượng bình thường,2,negative
2948,62aa9eb54816d066cef627ba,"Đồ cx ổn thôi
Nhn phần chun hơi bó
Ns chung là ko ưng lắm nkaaaaa",2,negative
2950,62a9eba3880a053247b6b536,Đái 1 lần vẫn tràn ra ngoài. ,2,negative
2951,62a9f8d5880a053247b78732,Thiếu 4 chiếc móc khoá đèn sáng :((( tin tưởng shop k quay video lại. Cuối cùng bị thiếu thật. Còn mọi thứ mình thấy ok ,2,negative
2953,62a9f5d8880a053247b755df,Đặt ví màu cam mà shop gửi ví màu nâu. Buồn,2,negative
2956,62aaa1944816d066cef63793,"Kiểu dáng:b
Chất liệu:h
Độ bền:h",2,neural
2960,62a9fba5880a053247b7b075,Shop nói chuyện rất gian hồ,2,negative
2961,62aa0576babeb86400b28da3,"Xúc xích không có hsd, không biết phải do ăn xx không mà chó mình bị tiêu chảy :) mong shop xem lại",2,negative
2972,62aaa0984816d066cef63425,"Đã mua vài cái thẻ của Samsung lẫn Sandisk nhưng chưa bao giờ thấy thẻ Samsung nào để trần, bỏ vào hộp nhựa k phải của hãng như thế này. Nhìn cứ như hàng đểu mặc dù test vẫn hiện Samsung. Hàng của shop bé bé xinh xinh bên phải 4 cái cover hàng minh đã mua trước đây đấy.  Đóng gói sản phẩm kém",2,negative
2977,62a9eaa2880a053247b6a333,"Chất liệu nhựa kém, ốp mỏng làm camera bị lồi ra ngoài",2,negative
2979,62a9e9ea880a053247b69695,Đặt shop 6m vải màu đen mà shop gửi sai gửi 2 màu kia vào cho 1 sao,2,negative
2982,62a9eb4c880a053247b6aef8,"Săn deal 1k, sản phẩm nhìn chán, hình ảnh thì dạng tròn, gửi hàng thì dạng dẹp, shop bảo là đặt đơn hàng bất kỳ sẽ dc quà là dây sạc nữa nên đặt nào ngờ trả lời là do hàng đã gửi nên hãy đặt thêm trong khi shop chưa gửi hàng",2,negative
2987,62a9fcab880a053247b7bf10,"Mình chưa nhận đc sản phẩm đã báo nhận hàng, dù sản phẩm săn sale, số tiền chuyển khoản cũng ko đáng kể nhưng báo shop vậy để shop lưu ý ạ.",2,negative
2989,62a9fe386f6175cc2bb0c9d8,Ví dán SIDA quá giá hơi cao,2,negative
3007,62aa9dd94816d066cef61fa7,"Mình mặc dc 2 lần.
Nhược
- Áo bị trôi lớp chữ trắng 
- Giặt ra màu rất nhiều (dù giặt 2-3 lần rồi)
- Quần bị bung chỉ rất nhiều
Ưu
- Ship nhanh
- Có bao lì xì tặng kèm
- Chất liệu vải ok k nóng
- Form ok
Tóm lại, mình k thấy hài lòng",2,neural
3008,62aaa2934816d066cef63927,T,2,neural
3015,62aa04a8babeb86400b28a02,bìh tg k thấy hút đc j hơi phí tiền ms dmdmxmwjdkzwkfkksfnckwifo,2,negative
3021,62a9f2b9880a053247b71e73,"Chất lượng kém, vừa dán đã vỡ, ko nên mua",2,negative
3022,62a9fea76f6175cc2bb0ceba,Chất lượng sản phẩm kém,2,negative
3023,62a9f3be880a053247b72ed1,Chắc lót giày để lâu rồi nên không có mùi bạc hà nữa. Không có mùi gì luôn. Dùng tạm được.,2,negative
3032,62a9fe036f6175cc2bb0c83e,Mỏng không chắc chắn và ko như ảnh đâu,2,negative
3034,62a9f87c880a053247b77ece,"Sản phẩm không như, thanh xuyên qua dễ bị di chuyển và không chắc chắn. Giao hàng trễ so với dự kiến 2 ngày.",2,negative
3035,62a9f4cb880a053247b742c2,"Tuột chỉ, phần đầu chữ H cong vênh không bám chân. Cần phần dập in ẩu. Người bán nhiệt tình, giao hàng nhanh",2,negative
3037,62a9ec4e880a053247b6bfe0,Chất lượgj kém đibdjjdbdjdbxbdbdbdbdbdjdnbdhdbdbdbbhvb,2,negative
3040,62a9fba5880a053247b7b092,Khác với hình ảnh quảng cáo,2,negative
3043,62a9f87c880a053247b77f02,Trên hình là hai 1 cặp các màu cũng khá đẹp khi giao về thì cj có 1 cấy,2,negative
3045,62a9f771880a053247b76cfb,Bắt vào nước yếu òm,2,negative
3053,62aa9eb54816d066cef62728," Chất lượng sản phẩm kém Đóng gói sản phẩm chắc chắn hàng bị lỗi Thời gian giao hàng chậm
Vải bị đổ lông, rách, đường may bị lỗi nhiêù",2,negative
3060,62a9fcab880a053247b7bf20,"Đặt 6 màu, nhưng shop giao thiếu 1 màu và  rep tin nhắn chậm, mong shop ktra đơn kĩ hơn.",2,negative
3061,62aa02bdbabeb86400b280f5,"Giấy khăn khi mình mở ra là đã như vậy rồi, giống như nhồi nhét vô vậy, thất vọng quá",2,negative
3064,62a9fe036f6175cc2bb0c832,"Vâng thì tất cả đều OK đến khi dùng được gần 1 tuần thì cái minibag nó bung xoã ra nnay đây, ghim lại vô số lần với vô số kiểu nó vẫn bung thôi thì tháo ra luôn. Local the đấy:)))",2,negative
3076,62a9e992880a053247b6905a,Mút hoi day,2,negative
3083,62a9f51e880a053247b74987,Dép cũ và có vết bút bi,2,negative
3084,62a9eeb6880a053247b6e36b,Ko dùng đc,2,negative
3094,62a9faa4880a053247b7a198,"Thanh cua nhạt, bị bở.",2,negative
3107,62a9f87c880a053247b77fa5,"Bông tai thì gài k chặt,vòng đeo tay mới đeo thù bung ra,sản phẩm quá tệ,mua phí tiền không xài được...sau 1 thời gian xài thì nhận ra hàng ở đây k phải bạc đeo đen xì bạn nào mua nên cân nhắc ạ",2,negative
3112,62a9f87c880a053247b77f46,Ko như mong đợi,2,negative
3113,62aa9eb54816d066cef627ef,"Hình ảnh và thực tế khi nhận khác nhau, vạt chéo đâu không thấy",2,negative
3115,62a9f51e880a053247b749b8,"Giao hàng nhanh, chưa dùng chắc là đc!
--> Ko sài đc! Nc trong lọ như nc xà phòng, cắt núm đỏ nc chảy té de. Ko khác ji lấy dẻ ướt lau giầy! Nói chung ko ăn thua! Shop nên bán cái khác! Phí cả cái lọ đẹp",2,negative
3116,62aaa3914816d066cef63d67,"1 bên không nghe được, giao hàng lâu, đúng là đồ flash sale không bao giờ làm khách hàng thất vọng, k nên mua, ai muốn nghe đc cả 2 bên thì mua 2000 nhé",2,negative
3124,62a9fc52880a053247b7b9e4,"Mua về đựng card vào ko vừa và cuốn sổ hơi nhỏ , shipper như qq vậy",2,negative
3129,62a9f416880a053247b735a7,Lần này mua shop k để box cẩn thận nên bị gãy fomr . Mũi giày bên ngoài móp trông rất chán luôn . Bị bẩn đúng bên mũi gãy nữa . Lau k ra mjh có ib shop k rep,2,negative
3132,62a9fa4b880a053247b79c89,Ko ngon rất mặn ko đánh tiền,2,negative
3138,62a9fea76f6175cc2bb0ceda,"Tất bị gião, chiếc to chiếc nhỏ. Size S mà rộng quá bé đi k vừa. Mũ cũng vậy",2,negative
3140,62a9f771880a053247b76cf2,Mình đặt mua 4 chiếc chỉ có 3 chiếc chạy ổn. Còn 1 chiếc cánh bị rời ra ngoài và mẫu để khác với 3 chiếc còn lại. Hy vọng shop chưa ý chất lượng sản phẩm. 2 dòng quạt khác nhau bán với giá khác nhau k lên để cùng 1 loại như thế,2,negative
3143,62aa02bdbabeb86400b28144,"Đúng là của rẻ là của ôi 😅😅 mua 1 bịch ngoài cửa hàng , 1 Bịch của shop , khác từ chất liệu giấy tới độ giai ! Thôi e xin chừa ! K ham rẻ nữa",2,negative
3145,62a9f0c5880a053247b7019a,Shop làm ăn tác trách. Mua 1 đằng gửi 1 nẻo rõ ràng mua sạc pin palo + pin 1800mah mà gửi máy sạc Doublepow dp-b02 + pin 1200mah mà gửi giấy ghi công suất chất lượng tốt hơn.,2,negative
3147,62aa9eb54816d066cef626ff,Chất thi ok mà fom thi mang như bà già,2,negative
3148,62aa01c7babeb86400b27d53,"Tưởng là một bộ hoá ra một miếng. Oki cũng đáng tiền 
",2,positive
3155,62aaa3914816d066cef63d89,"Điều khiển đểu.bấm nút ko trả lại. Nhấn 4,5 lần may ra mới dc",2,negative
3162,62a9f821880a053247b7777c,"Quá nhỏ, quá tệ. Mua 4 cái về bỏ kg dùng được. Chưa dùng đã bị gãy 1 bên tai đeo.Tất cả chỉ là đồ chơi, rất tạm bợ. Tệ. Lần đầu cũng là lần cuối mua shop này. Quá sai lầm.",2,negative
3166,62a9fe736f6175cc2bb0cc11,Đặt Body công tử số 8 shop lại giao số 4,2,negative
3172,62a9f2b9880a053247b71eba,Giây đeo mặt đồng hồ ok nhưng kim đồng hồ lại w giảm dễ rơi ra ngoài,2,negative
3175,62a9ef65880a053247b6ec6a,"Chỉ thua bản review 128GB có 17GB nhưng tốc độ chỉ bằng 1/2
Chất lượng sản phẩm kém",2,negative
