index,_id,comment,rating_star,pred_label
23,62aa9f9f4816d066cef63121,"Pin k có ký hiệu cực âm dương gì. Hỏi thì k đc trả lời ngay, ngồi mò thì đen nhầm cực cháy luôn tai nghe. Thế coi như mua pin về phí tiền, tai nghe đang nghe bth nó chỉ bị chai, mua pin về đi luôn. End game.",3,negative
24,62a9f364880a053247b729e2,"Thái độ của shipper quá tồi, gọi giao hàng mà đợi mãi không giao, mình đi học k mang điện thoại, gọi điện đến lầm bà lầm bầm, nói chung là chán, không biết nên khiếu nại thế nào, thật sự muốn gọi cho công ty bên đấy khiếu nại trừ lương cho biết mặt",3,negative
25,62a9faa4880a053247b7a393,Đóng gói làm rách 1 bịch ram,4,negative
26,62a9f51e880a053247b74d1b,"Đã mua 1 lần r thấy tốt nên mua lại mà chất lượng k bằng ,khá thất vọng 🤦.dép 1 chiếc bị móp đầu size cũng to hơn lần trc thì p",4,negative
27,62aa9dd94816d066cef62381,Chất vải nóng. Váy mặc vào quá rộng.,3,negative
28,62a9faf0880a053247b7a6b0,Hình thì rất to mà khi nhận được sản phẩm nhỏ quá,3,negative
29,62a9f87c880a053247b78345,"Kẹp tóc đẹp nhìn giống với hình ảnh mẫu
Thời gian giao hàng chậm hơn so với dự kiến",4,neural
30,62a9eca5880a053247b6c5b0,"Sản phẩm rất tệ khuyên mn không nên mua, khác đ** gì lấy quả bong bóng cắt ra không",4,negative
31,62a9f118880a053247b7084e,Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,4,positive
32,62aa04a8babeb86400b2898e,Combo 2 túi mà sao lại gửi có 1 túi? Không hiểu tại sao luôn,2,negative
33,62a9f821880a053247b77814,Chất lượng sam phẩm tuyệt vời nhưng thật sự chờ shop giao hàng đúng là hết thanh xuân,3,neural
34,62a9fc52880a053247b7ba71,"Cảm thấy không được vui thì shop không đọc note của khách khi giao hàng.Mình trc khi đặt hàng đã note 1 lần là hộp bút lấy mày tối r, khi shop cb giao hàng mình cũng ntin bảo shop gửi màu tối cho mình, nhưng shop cố tính k đọc cũng k tl.Cho mình màu sáng nhất.Có 6k thôi nhưng k thấy vui.",3,neural
35,62a9f20b880a053247b71607,hơi khó uống,4,neural
36,62a9e9ea880a053247b6975f,Tất rất mỏng và nhanh giãn,3,negative
37,62a9ed4a880a053247b6ceb0,Rẻ hơn shop khác có 2k nhưng chất lượng quá kém. Chưa kết nối thì gây tiếng ù ra loa. Lúc bật và khi kết nối thì phát ra tiếng beep to giật cả mình. Khoảng cách 5m đã chập chờn lúc có tiếng lúc không,3,negative
38,62aa03b4babeb86400b28604,"Sản phẩm bị dính vs nhau, tách ra thì bị rách, mua rẻ hoá đắt, cân nhắc ko nên mua",2,negative
39,62a9fdd36f6175cc2bb0c741,Nhận hàng thì oke nhưng khi mở kéo thì bị đứt đồ kéo hết 1 dây,3,neural
40,62a9fe386f6175cc2bb0ca7d,Mẫu mã đẹp nhưng Khoá kéo bị hỏng rồi,3,neural
41,62a9f160880a053247b70b2c,Thiếu ốc vít.,2,negative
42,62a9eb4c880a053247b6af14,"Trên hình là màu xanh ngọc nhưng ra màu xanh dương chói loé. Không được sắc nét đâu. Muốn đúng màu chắc mua màu đen. 
Case không khớp với ipod, nắp case làm nắp hay bị bật ngửa. 
Giá 39k thì tệ hơn các sp khác. ",2,negative
43,62a9fa4b880a053247b79d20,Shop chuẩn bị hàng rất lâu mất mấy tuần thì mới xong,3,neural
44,62a9f3be880a053247b7300c,Dép mang đi trơn dễ té ..................................,3,neural
45,62a9ebf9880a053247b6bb4b,Túi đựng sữa không biết chất lượng như thế nào nhưng hộp đựng thì bị móp méo khủng khiếp luôn. Shop giao hàng khá lâu. Sau khi sử dụng thì sẽ vào review lại sau vậy,3,negative
46,62a9eeb6880a053247b6e43e,Đặt Stab smoke mà giao Stab Clean:(((,4,positive
47,62aaa0984816d066cef6340c,"Shop giao sai ốp 
Đã liên hệ trả hàng
Mà k thấy hoàn tiền ????
Kính cường lực thì chưa dán nên chưa biết chất lượng",2,negative
48,62aa02bdbabeb86400b281d7,"Đóng gói sơ sài làm mặt kính bị gãy, nhắn tin shop trả lời khá nhiệt tình sẽ bù lại cho mình nhưng cũng ko thấy đâu, mình cũng ko cần nữa, shop cần rút kinh nghiệm gói hàng cẩn thận hơn!!!",3,negative
49,62a9fcab880a053247b7c021,"Sp giống ảnh , tuy nhiên bút chì nhanh bị bong mất lớp bọc .
",4,neural
50,62a9f5d8880a053247b75825,Hàng đẹp nhưng cái đen nhỏ hơn nhìu cái hồng nhưng nói chung cũng tạm nên cho 4 sao,4,positive
51,62a9f476880a053247b73d38,"Shop ko thành thật với khách hàng, mặc dù có thư xin lỗi nhưng vẫn ko dc thông cảm vì ai cũng như vậy. Sét 5 đôi giao 3 đôi  + cái bút + móc. Ko đủ hàng thì để sét 3 đôi có sao đâu, sao phải lừa kh vậy. ",3,neural
52,62a9f476880a053247b73d8c,"Shop giao lộn size , chán quá 😢",3,negative
53,62a9f4cb880a053247b74280,Giao đúng hàng nhưng tẩy lo sạch. Quá buồn cho những ngày đợi chờ,2,negative
54,62aaa3914816d066cef63e25,Không có sợi bạc hàng k đẹp lắm dmdz fdsa ckdose djjdsa kxjn dm,3,negative
55,62a9f87c880a053247b77f64,Thiếu 1 cái nhưng shop đã trả tiền lại,2,negative
56,62a9fe736f6175cc2bb0cbe3,"Chât tạm đc, đặt 6 cái mà gửi trùng màu nhiều",2,negative
57,62a9f416880a053247b73934,"Miếng lót khá chắc chắn, gia công đẹp và gọn gàng. Có điều miếng keo ở dưới hơi ít, mình ko biết giữ được có lâu không.",4,positive
58,62aa0651babeb86400b28f47,"phê bình Shopee Express
'
cùng qận, địa chỉ kế bên
'
8 ngày mới nhận đc 🥲🥲",2,negative
59,62a9f3be880a053247b72f0d,Giao hàng nhanh. Chất lượng sản phẩm tốt. Giao đủ hàng. Mình đặt size 37 shop giao size40 rộng không vừa,2,negative
60,62a9f20b880a053247b71609,"Hình ảnh chỉ mang tính chất nhận xu, hàng đúng loại tiền nào của nấy, bông có mùi hóa học ni lông gì đó, chất hơi xốp chứ ko giống loại đang dùng.",4,negative
61,62a9f4cb880a053247b7436c,Tạm dc,3,neural
62,62a9f8d5880a053247b7882a,Khoá ko chắc chắn,3,neural
63,62a9f87c880a053247b77ec6,Lá hơi bé,2,negative
64,62a9f0c5880a053247b702ec,"Hình ảnh nét, chất lượng sản phẩm tốt",4,positive
65,62a9f87c880a053247b78171,"Bị rơi 3 hạt, định trả hàng nhưng thấy rắc roiis nên thoii, shop nên ktra kỹ trc khi gởi cho khách",3,neural
66,62a9f575880a053247b7518a,"Đế cao, lót vào Ultraboost ko hợp, bị cộm mu chân",4,neural
67,62a9f92d880a053247b78da3,"Đủ hàng tất bé mình con gái chân 36 đeo vừa 
Đeo được lần vừa xù vừa dão",3,neural
68,62a9ed4a880a053247b6cdf4,Chuột bay hàng loại 2 mặt lưng không có ký hiệu gia tốc mặt lưng như hàng loại 1 mình đang dùng rất nhạy và ổn. Mọi người chú ý khi chọn mua nhé!,2,negative
69,62a9f87c880a053247b77edb,💯💯💯💯🥥👉🥥👉🥥👉🥥👉🥥🥥👉👉🥥🙈🙈🙊🦄📩❌😻😆👉🎉🐍🦋🐬🥳🦋🐍💥😻❌🙈🐴🐴❤️🐬🐥🦑🙈✊❌😂😆🐍🦄🙊🐍🐌🙉🐍💥,2,neural
70,62a9fe736f6175cc2bb0cd5a,"Đặt 2 đơn, đơn trước thiếu set áo yếm 138k, may là đơn sau đủ đồ. Đồ đẹp mỗi tội giao thiếu. Hoàn hàng trả lại rất lâu, làm ăn phải có chữ tín khách hàng mới dám quay lại chứ, mong shop rút kinh nghiệm. ",3,neural
71,62a9fa4b880a053247b79d3d,"Giao sai hàng, mình nhắn tin thì chưa giải quyết xong thì đã không trả lời tin nhắn của mình, cuối cùng tóm lại là không giải quyết được cho mình, lần đầu mua hàng shop này mình thất vọng lắm. Sai đúng gói hàng mình mong nhất",3,neural
72,62a9f87c880a053247b78197,Áo sơmi mí quần chất liệu hợp với giá tiền 😐còn lại thì xấu+ 1 đốbg chỉ thừa đã vậy còn không đúng màu giống trong hình.không chấp nhận được,3,neural
73,62aa03b4babeb86400b286fa,Mình k nhận đc que bông thay thế trong khi đơn hàng thì mình có đặt,3,neural
74,62aaa2934816d066cef63940,Rất nhỏ..mn bên cân nhắc,2,negative
75,62a9efbd880a053247b6f17f,"Chùi ui, ham rẻ, nó to trà bá luon, lông dày quá mức tươngg tượng, đánh như nhé cà rốt vào miệng luon, mà mình mua 5 cái lận, pùn ",2,negative
76,62aaa3914816d066cef63f33,Đầu usb quá nhỏ.,3,neural
77,62a9f51e880a053247b74c5c,"Shop giao hàng đúng mẫu. Săn sale 1k mà hàng vô cùng chất lượng luôn. Mn nên mua nha. Size 36,37 mà chân mình 39 cũng đi vừa, có vẻ không đúng sz cho lắm",4,positive
78,62a9f575880a053247b7524b,"Giày ổn, chỗ màu đen được may ở mũi giày màu mới hơn những chỗ còn lại có vẻ bạc màu, còn keo thừa, đế cứng đi nhiều bị đau chân, phần da ở mũi giày không đẹp lắm, mũi giày may chưa ưng, nhưng mà đóng gói 10đ, cskh nhiệt tình, giày ổn áp mn nên mua và trải nghiệm!!",4,positive
79,62a9ebf9880a053247b6bcf5,"Bột thơm, mịn. Nấu sánh mịn. Dhjkgfdsssv nkkhfdsavjkgfdcbkkhfdzzvnkkuyfxcnkbvcchjkjvxddhjbbnkbccb",4,positive
80,62a9ed4a880a053247b6cfb3,Râu anten hơi trầy xước 1 tí nhưng ko sao.,4,positive
81,62a9ee61880a053247b6df7b,"Miếng dán không chắc lắm, để một lúc là rơi dù mình dán lúc khô và miết rất chặt rồi.",4,neural
82,62aa9eb54816d066cef62815,Bình thường,3,neural
83,62a9e992880a053247b6905c,Vải mỏng. thời gian giao hàng bình thường. Phù hợp giá tiền. Mua về không biết để làm gì.,3,neural
84,62aa9eb54816d066cef6269b,Nhầm màu kh đúng màu hàng :)),2,negative
85,62a9f681880a053247b761fa,"Ví i hình mà mỗi tội nó bị bẩn bẩn như trên kia á 
Cũng tạm ổn so với giá tiền",4,positive
86,62a9f87c880a053247b7809d,"Hàng dùng ổn
Shop giao hàng nhanh hơn mong đợi
Sẽ ủng hộ shop nữa! ",3,neural
87,62a9ea48880a053247b69e41,"Áo giống hình, mà shop giao cho mình thiếu quai áo là sao????trừ 1*
Dù sao thì áo đẹp mà rẻ nha mn",4,positive
88,62aa03b4babeb86400b28669,"Chưa sử dụng nên chưa biết
Dưng chuyển phát ăn lườn thêm tiền ship
43.200 thành 45000
Làm ăn ko thật thà
Đề ngị kiến ngị đuổi gấp",3,neural
89,62a9f5d8880a053247b757fa,"Túi mỏng, phù hợp vs giá tiền
Shipper nhiệt tình
Giao hàng chậm.",4,neural
90,62a9f4cb880a053247b743cd,"Quay dép to nên mang vào nhìn thô, lúc duy chuyển đế dép kêu rất nhiều trông rất rẻ tiền. Flashsale thì mua chớ nếu giá gốc mình sẽ k chọn sản phẩm này",3,neural
91,62a9fbfa880a053247b7b6d4,"Trông siêu cute nha rất đáng mua, giao hơi lâu, giá cả phù hợp.",4,positive
92,62a9f01a880a053247b6f933,Ship nhanh nhưng mk nhận đc hàng thì có vài cục xà phòng bị bóp méo 🤨,4,negative
93,62a9e9ea880a053247b697ca," Thời gian giao hàng nhanh. Shop hết hàng nhưng không báo trước, tự ý đổi hàng, làm lỡ mất đơn khác của em. Mong là lần sau shop sẽ để ý và báo trước cho em.",4,negative
94,62a9f1b3880a053247b71232,Rõ ràng mình đặt số lượng 5. 5x 5 miếng là 25 miếng thế mà giao có 19 miếng cái này chê nhé giao thiếu nhưng cũng không đáng nên mình bỏ qua nhưng như thế là k được nhé,4,negative
95,62a9ec4e880a053247b6c09d,"Thảm mùi lắm, nồng nặc",3,negative
96,62a9f416880a053247b7363c,"Hàng chuẩn như hình. Nhưng không hài lòng về người giao hàng, gia đình có người già và trẻ nhỏ giao hàng vào buổi trưa không gọi điện trước đến nơi đứng ở cổng gọi ầm lên, làm ảnh hưởng đến những người xung quanh. Đề nghị shop phản hồi lại với bên vậ chuyển về cách thức làm việc của họ",2,positive
97,62a9eaf9880a053247b6a965,Dây chỗ dày chỗ mỏng. Ngày xưa mình mua dây ở nơi khác thì không thấy bị ntn,2,negative
98,62aa04a8babeb86400b28cfa,Máy xông tinh dầu bị xước,3,neural
99,62aa02bdbabeb86400b28331,"Mút này chán lắm luôn, mỏng dính phần cọ, phần mút thì xốp ko thể xốp hơn",3,negative
100,62a9fe736f6175cc2bb0cd7f,"Ko biết shop có giao nhầm size áo k vì mình đặt size 1 mà nhận áo lại to bằng áo gile cotton size 2, chất dày dặn .",3,neural
101,62a9f3be880a053247b72f34,Shop phục vụ tốt. Chất lượng tiền nào của đấy thôi. Nên mua hàng chính hãng đắt hơn chút nhưng chất lượng tốt. Nhựa cứng Đi mấy bữa phòng hết chân. Keo thì bong,2,neural
102,62a9fb48880a053247b7ac89,Đóng gói tạm ổn. Nhìn giống với hình ảnh trên tranh. Chất lượng thì chưa dám đánh giá vì chưa xài nhưng cũng hy vọng là xài ổn để về lấy mấy cây ra đánh xem ntn.,4,positive
103,62a9fa4b880a053247b79e03,T trừ 1 sao do ko bik lsao mà vận chuyển tới tay t thì xịt mất 2 cái bánh phô mai vs hồng đó tụi bây thấy hok. Nhưng e t bảo ăn ngon trừ 2 cái xịt t bỏ.,4,neural
104,62a9ef65880a053247b6ec9c,"Chất lượng sản phẩm dưới trung bình , mặt cam có viết xước nhưng ko ảnh hưởng đến hình ảnh , mic thu quá nhỉ nên khả năng phải thu bằng thiết bị khác",2,negative
105,62aaa0984816d066cef6352a,Giao hàng lâu,3,neural
106,62a9f4cb880a053247b74464,"đã nhận hàng . shop giao nhanh , đã sử dụng , cảm thấy chỉ ok với những chất tẩy mới , còn những chất tẩy đã lâu thì không ok lắm",4,positive
107,62a9f681880a053247b76247,Chất lượng sản phẩm được tuy chỗ dây đeo có hở và có chút chỉ thừa nhưng sản phẩm rất tốt giao hàng nhanh,4,positive
108,62a9eaa2880a053247b6a337,Chuẩn bị hàng chậm quá. Mua hộ em gái gửi sang nước ngoài mà ship chậm mãi k chuẩn bị hàng nên k kịp chuyến bay. xin đổi ốp khác thì shop k cho đổi và hôm sau thì gửi hàng đi.,2,negative
109,62a9f476880a053247b73cf9,Size nhỏ hơn thực tế 1 size. Chất lượng tạm được. Giao hàng nhanh,3,neural
110,62a9ea48880a053247b69f08,Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkmnnnbxbxbxhdhdhdvvsbshhshssnnsbzbhxhxhxhdjsjsjdjbdbsgsgsgsgsvvsbbccb,4,neural
111,62a9f6da880a053247b7666e,Khác hình đăng nha quí dị... hdhshsgsvsvsgddvdvdbdbdjjdhdbdbd,4,neural
112,62a9f821880a053247b77896,"Shop giao sai màu cho mình
Vàng hoe khác hẳn màu socola ở búi
Mái rối rụng tóc nhiều nếu vuốt mạnh nhưng mình thích mái thưa nên đây kp điểm trừ
Che được bầu trời trán nhưng nhìn mặt ngố hơn",3,negative
113,62a9f073880a053247b6fd00,"mua 10 cái mà kiểu không đồng nhất, như nhặt từ các gói lẻ giáo cho mk, cái nhàu, nát, cái đậm cái nhạt màu vỏ, chưa dùg nên kb chất lượng ntn",3,negative
114,62aa04a8babeb86400b28ac6,không ổn chút nào :(( vải nilon ạ ủa alor lau xong còn bẩn hơn ạ ko hỉu,3,negative
115,62a9f62a880a053247b75cd0,"Chất túi oke nhưng dây thì dài quá dây ngắn quá k ưng lắm, ngoài ra còn có mùi hôi, mn nên cân nhắc",4,neural
116,62a9f264880a053247b71a32,"Ancare có van lần trước tốt, ôm kín mặt, dễ thở. Giờ hết loại đó, đành đặt loại khác. Cho 3 sao vì giao thiếu 1 sp và giá trị mình được hoàn tiền chưa đến 50% giá mua? Tự nhiên nhận thiếu hàng mà còn mất tiền dù giá trị ko bao nhiêu. Shop hứa sẽ bù vào lần mua sau, nếu có, mình sẽ sửa lại đánh giá",3,neural
117,62a9f30e880a053247b724b9,Mình nhận được hàng thì kính bị vỡ. Shop cũng đồng ý nhận lại hàng nhưng chuyển đi chuyển lại mất công mất cả phí ship nữa nên mình bỏ kính đi cho miếng mika dùng tạm. Nếu không bị vỡ kính thì hàng rất đẹp. Cho shop 3⭐️ Vì hàng bị vỡ.,3,neural
118,62a9eba3880a053247b6b52c,"Nguyên đai nguyên kiện 2 hộp k rách tem, có điều mình check mã vạch và mã vuông thì như thế này! Chưa sử dụng nên k biết như thế nào.",2,neural
119,62a9eda1880a053247b6d592,Chậu hơi mỏng,4,neural
120,62a9fb48880a053247b7ab0f,"Sáng, mua 4 bóng mới sd dc 1 tuần cháy 3 bóng",2,negative
121,62aa0651babeb86400b28f30,Sản phẩm quá ngắn shop giao nhầm size,2,negative
122,62a9ef65880a053247b6ecd0,"Hình ảnh ổn, âm thanh tốt. Không quá nét nhưng chấp nhận được. Giá thế này hơi đắt. Giao hàng quá chậm làm lỡ mất 1 tuần học online so với dự kiến. Đề nghị hạn chế giao hàng bằng shopee express do quá chậm.",3,positive
123,62a9e992880a053247b69074,"Thích thế lông siu siu siu mềm sờ sướng cả tay , chun ko quá chặt thích cực 
Nhưng hàng không giống hình , cái sừng phải màu khác ",3,positive
124,62a9f476880a053247b73f12,Mang hoi dau chan,4,neural
125,62a9f821880a053247b77a2e,"Shop giao hàng lâu,thiếu hàng,còn lại sp cũng okkkkkkkkkkkkkkkkk",4,positive
126,62a9fdd36f6175cc2bb0c72a,Hàng chất liệu chán nói chung nhìn quảng cáo thì thích chứ mua về thì thất vọng nhé,3,negative
127,62a9f87c880a053247b77f22,"Hàng ko giống ảnh, kính khi về bị gập xước , còn gãy  ko bt shop chuẩn bị như thế nào nữa. Mình rất thất vọng về shop và sẽ ko bao giờ đặt hàng từ shop nữa 🤬",2,negative
128,62a9f4cb880a053247b74403,Hàng tốt nhưng có 1 cái bị vỡ 😢 cách lắp ráp thì tương đối dễ nhưng để giày hơi chật 1 chút 😢 nhưng vẫn ổn,3,neural
129,62a9faa4880a053247b7a376,Khô gà  hơi cứng,4,neural
130,62a9efbd880a053247b6f363,Xà phòng khá thơm và cứng cáp nhưng ch xài nên cùng ko biết nói thêm gì,4,positive
131,62a9fe036f6175cc2bb0c8e6,"Túi không có đệm ở dưới, chỉ có 2 bên, không biết chống sốc kiểu gì",3,neural
132,62a9f5d8880a053247b758ac,"Giao hàng lâu tận 5,6 ngày mình mới nhận được ,nt cho shop thì kh trl, nhưng sp tốt nên cho 4s",4,positive
133,62a9f771880a053247b76d41,Giao thiếu hàng.,3,neural
134,62a9f073880a053247b6fd17,Mi chỉ dùng đi biểu diễn thôi. Nhìn ko tu nhiên,3,neural
135,62a9eda1880a053247b6d506,chất lượng chậu ok  shop trao đổi nhiệt tình  sẽ mua thêm nếu cần,4,positive
136,62a9f821880a053247b77849,Giao hàng nhanh. Số lượng đủ. Sp như hình nhưng hình như k có td làm phồng như qc=))),3,neural
137,62a9ea48880a053247b69f53,"có hơi disappoint một chút khi thấy cuộn len hơi nhỏ:"") mình so kích thước của cuộn milk cotton loang mua của shop (16k) với cuộn milk bò (15k)",4,neural
138,62a9ee08880a053247b6da09,giao hàng khá nhanh….,3,neural
139,62a9f62a880a053247b75bb9,Giao đủ sản phẩm. Sp rất OK. Nhưng nhân viên giao hàng cư xử quá thô lỗ,2,positive
140,62a9f1b3880a053247b70fd6,"Đèn quá mờ không rõ, đèn kẹp bật không lên. Hơi bị thất vọng.",2,negative
141,62aa02bdbabeb86400b280a9,Bật liên tục cả ngày mà muỗi vẫn còn và chích cho mấy phát đau điên người. Đánh giá ko hiệu quả. 😥,2,negative
142,62a9fe386f6175cc2bb0caf0,Ví hơi lỗi đường may cho 3 sao thôi,3,neural
143,62a9f1b3880a053247b71288,Sản phẩm nhận đúng..hộp thì móp méo chắc do quá trình vận chuyển.còn chất lượng chưa biết.,4,positive
144,62aa9f9f4816d066cef62f0e,Giao pin ko phải 18650,2,negative
145,62a9eba3880a053247b6b63d,Dầu loãng hơn minh mua lúc trước,4,neural
146,62a9ed4a880a053247b6cf9f,"Nhìn bên ngoài giống AW5 đến 80%. Đồng bộ được danh bạ và tin nhắn. Màn hình chưa được sắt nét lắm, âm thanh mở to hơi rè, nhưng nhìn chung vẫn ok ạ. Chưa sạc nên không biết sd pin được bao lâu. Có gì mình quay lại đánh giá sau. Tạm cho 4 sao nhé",4,positive
147,62a9f4cb880a053247b74391,"Lót 3,5cm mà mỏng quá, mình mua loại dày lẫn mỏng mà mỏng như nhau, mua tận 4 cái lận",3,neural
148,62a9eda1880a053247b6d449,Bông hơi bở,3,neural
149,62a9f0c5880a053247b70198,Ẩm kế chạy sai,2,negative
150,62a9f87c880a053247b78358,Đặt đen nhám giao đen bóng. Giá sale thì ok. Để cho con nít chơi thôi chứ k nên lắp mắt cận vô,4,positive
151,62a9fa4b880a053247b79e89,"Siro chai bự chà bá mà chưa tới 40k, thơm lắm nhe. Đợi xài hết mình mua tiếp 🥰 Nhưng mà khs cái nắp nó bị z nè hơi bùn 1 xíu :((",4,positive
152,62aa02bdbabeb86400b28305,"Có thơm nhưng ban ko ra hoa . Tam được , ko đẹp mắt lắm",3,neural
153,62a9f681880a053247b762ae,"Túi đẹp, chất liệu tốt, giao đúng mẫu mã, nhanh. Lần sau sẽ ủng hộ thêm shop ",4,positive
154,62a9f3be880a053247b72f08,Giao hàng khá xa nên giao 3-4 ngày là hợp lí nhưng dép khá đểu. Mẫu mã ko đẹp. Dễ hỏng,2,negative
155,62a9fe736f6175cc2bb0ccd3,Mua mũ đèn mà k lên đèn,3,negative
156,62a9ea48880a053247b69db6,"cười ỉa luôn lướt qua thấy sale nên mua thử giao về nhìn bcuoi vl lại còn màu hồng, may là mua lúc sale nên k đắt =))))",3,neural
157,62aa9eb54816d066cef62887,"Màu áo đậm quá 
Nói màu nude giống màu da bò hơn
Chất lượng bình thường",3,neural
158,62a9eeb6880a053247b6e371,Giao hàng nhanh.nhăn tin shop không tra lời.phục vụ kém.......................................................................,2,negative
159,62a9f3be880a053247b730c4,"Sản phẩm ok nhưng dính keo quá nhièu trên dép không chỉ ngay chú vịt thoi mà nhiều chỗ trên dép nữa🥲
Đóng gói chắc chắn, giao hàng khá nhanh",4,positive
160,62a9f1b3880a053247b711b7,"Nói chung là do tình hình dịch nên 1 tháng mới nhận dc. Chắc do bên vận chuyển không cẩn thận, làm hộp sản phẩm bị móp méo 😥.
Nhưng sản phẩm bên trong rất ok.
Đề nghị shop làm việc lại vs bên vận chuyển chú ý hơn là ok ạ.",4,positive
161,62aaa3914816d066cef63cdc,Đặt kèm jack chuyển mà không có,2,negative
162,62a9f0c5880a053247b701c7,"Cam hình ảnh hơi nhòe, góc nhìn hẹp. Túi ninon bọc  đã bị bóc trước. Để cách cục wifi khoảng 10m nhưng vẫn chập chờn, lúc đc lúc không. Nhắn tin shop mà không thấy trả lời.
Đang trong khu có dịch nên không yêu cầu đổi trả được nên thôi. Thấy rất thất vọng.",2,negative
163,62a9f51e880a053247b74c8e,Cũng ổn mmmmmmmmmmmmmnnnnnnnnnnnnnnnnnnnnnnnnn.   Ạ hihi,4,positive
164,62a9f416880a053247b73904,"Dép nhiều ba via lam nham quá, mùi thì nồng nặc quá, hàng phù hợp với giá tiền sale",4,positive
165,62a9fb48880a053247b7ac81,Đã nhận được hàng. Shop giao hàng nhanh. Shop giao nhầm 1 cái. Shop có hỗ trợ đổi nhưng thôi để dùng sang xe khác luôn. Cám ơn shop.,4,positive
166,62a9f4cb880a053247b743d0,Đặt màu cam shop giao màu hồng. Mình k thích hồng này đâu. Đóng gói lòi dép ra khỏi bao luôn í,3,neural
167,62a9f87c880a053247b781ae,"sản phẩm đẹp k có gì để chê nhưng tgian giao hàng quá lâu , e đặt 12/12 mà tới 16/1 ms nhận đc nên chỉ cho shop 4 sao th nhé",4,positive
168,62a9f5d8880a053247b75669,"Bấm vô thì cái bóp bị lệch, nút bấm lỏng lẻo lắm. Bên vận chuyển giao quá chậm (10 ngày) mặc dù cùng trong tphcm",3,negative
169,62a9efbd880a053247b6f222,Giao thiếu 1 cái,3,neural
